key,id,chapter_id,land_id,is_big,power,show_items,hook_items,hook_show_items,per_hook_items,quick_show_items
120030,120030,12,4,0,537164,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1480],[22,1495],[1,1670],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1480],[22,1495],[1,1670],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
120020,120020,12,4,0,536901,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1480],[22,1495],[1,1670],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1480],[22,1495],[1,1670],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
120010,120010,12,4,0,536639,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1470],[22,1495],[1,1670],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1470],[22,1495],[1,1670],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110400,110400,11,3,1,536376,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1470],[22,1485],[1,1660],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1470],[22,1485],[1,1660],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110390,110390,11,3,0,536114,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1470],[22,1485],[1,1660],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1470],[22,1485],[1,1660],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110380,110380,11,3,0,526564,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1460],[22,1485],[1,1660],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1460],[22,1485],[1,1660],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110370,110370,11,3,0,526302,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1460],[22,1475],[1,1650],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1460],[22,1475],[1,1650],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110360,110360,11,3,0,526039,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1460],[22,1475],[1,1650],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1460],[22,1475],[1,1650],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110350,110350,11,3,1,525777,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1450],[22,1475],[1,1650],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1450],[22,1475],[1,1650],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110340,110340,11,3,0,525514,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1450],[22,1465],[1,1640],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1450],[22,1465],[1,1640],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110330,110330,11,3,0,525252,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1450],[22,1465],[1,1640],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1450],[22,1465],[1,1640],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110320,110320,11,3,0,524989,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1440],[22,1465],[1,1640],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1440],[22,1465],[1,1640],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110310,110310,11,3,0,524727,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1440],[22,1455],[1,1630],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1440],[22,1455],[1,1630],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110300,110300,11,3,1,515313,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1440],[22,1455],[1,1630],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1440],[22,1455],[1,1630],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110290,110290,11,3,0,515051,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1430],[22,1455],[1,1630],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1430],[22,1455],[1,1630],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110280,110280,11,3,0,514788,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1430],[22,1445],[1,1620],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1430],[22,1445],[1,1620],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110270,110270,11,3,0,514526,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1430],[22,1445],[1,1620],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1430],[22,1445],[1,1620],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110260,110260,11,3,0,514263,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1420],[22,1445],[1,1620],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1420],[22,1445],[1,1620],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110250,110250,11,3,1,514001,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1420],[22,1435],[1,1610],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1420],[22,1435],[1,1610],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110240,110240,11,3,0,513738,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1420],[22,1435],[1,1610],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1420],[22,1435],[1,1610],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110230,110230,11,3,0,513476,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1410],[22,1435],[1,1610],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1410],[22,1435],[1,1610],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110220,110220,11,3,0,504178,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1410],[22,1425],[1,1600],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1410],[22,1425],[1,1600],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110210,110210,11,3,0,503916,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1410],[22,1425],[1,1600],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1410],[22,1425],[1,1600],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110200,110200,11,3,1,503653,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1400],[22,1425],[1,1600],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1400],[22,1425],[1,1600],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110190,110190,11,3,0,503391,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1400],[22,1415],[1,1590],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1400],[22,1415],[1,1590],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110180,110180,11,3,0,503128,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1400],[22,1415],[1,1590],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1400],[22,1415],[1,1590],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110170,110170,11,3,0,502866,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1390],[22,1415],[1,1590],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1390],[22,1415],[1,1590],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110160,110160,11,3,0,502603,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1390],[22,1405],[1,1580],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1390],[22,1405],[1,1580],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110150,110150,11,3,1,502341,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1390],[22,1405],[1,1580],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1390],[22,1405],[1,1580],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110140,110140,11,3,0,486795,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1380],[22,1405],[1,1580],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1380],[22,1405],[1,1580],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110130,110130,11,3,0,486533,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1380],[22,1395],[1,1570],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1380],[22,1395],[1,1570],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110120,110120,11,3,0,486270,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1380],[22,1395],[1,1570],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1380],[22,1395],[1,1570],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110110,110110,11,3,0,486008,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1370],[22,1395],[1,1570],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1370],[22,1395],[1,1570],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110100,110100,11,3,1,485745,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1370],[22,1385],[1,1560],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1370],[22,1385],[1,1560],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110090,110090,11,3,0,485483,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1370],[22,1385],[1,1560],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1370],[22,1385],[1,1560],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110080,110080,11,3,0,485220,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1360],[22,1385],[1,1560],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1360],[22,1385],[1,1560],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110070,110070,11,3,0,484958,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1360],[22,1375],[1,1550],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1360],[22,1375],[1,1550],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110060,110060,11,3,0,476358,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1360],[22,1375],[1,1550],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1360],[22,1375],[1,1550],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110050,110050,11,3,1,476096,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1350],[22,1375],[1,1550],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1350],[22,1375],[1,1550],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110040,110040,11,3,0,475833,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1350],[22,1365],[1,1540],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1350],[22,1365],[1,1540],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110030,110030,11,3,0,475571,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1350],[22,1365],[1,1540],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1350],[22,1365],[1,1540],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110020,110020,11,3,0,475308,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1340],[22,1365],[1,1540],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1340],[22,1365],[1,1540],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
110010,110010,11,3,0,475046,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1340],[22,1355],[1,1530],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1340],[22,1355],[1,1530],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100400,100400,10,3,1,474783,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1340],[22,1355],[1,1530],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1340],[22,1355],[1,1530],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100390,100390,10,3,0,474521,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1330],[22,1355],[1,1530],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1330],[22,1355],[1,1530],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100380,100380,10,3,0,466026,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1330],[22,1345],[1,1520],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1330],[22,1345],[1,1520],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100370,100370,10,3,0,465764,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1330],[22,1345],[1,1520],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1330],[22,1345],[1,1520],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100360,100360,10,3,0,465501,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1320],[22,1345],[1,1520],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1320],[22,1345],[1,1520],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100350,100350,10,3,1,465239,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1320],[22,1335],[1,1510],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1320],[22,1335],[1,1510],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100340,100340,10,3,0,464976,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1320],[22,1335],[1,1510],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1320],[22,1335],[1,1510],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100330,100330,10,3,0,464714,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1310],[22,1335],[1,1510],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1310],[22,1335],[1,1510],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100320,100320,10,3,0,464451,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1310],[22,1325],[1,1500],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1310],[22,1325],[1,1500],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100310,100310,10,3,0,464189,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1310],[22,1325],[1,1500],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1310],[22,1325],[1,1500],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
100300,100300,10,3,1,455820,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1300],[22,1325],[1,1500],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1300],[22,1325],[1,1500],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
