ID,Loại Vật Phẩm,Tên Hiển Thị,Icon_ID,Tên_File_Ảnh,Đường_Dẫn_Ảnh_Tương_Đối,Công_Thức_IMAGE_Excel,Mô Tả,Công Dụng,File Gốc
23044,Vật phẩm Thời Trang,Ω9804,23043,23043.png,icons/item/23043.png,"=IMAGE(""icons/item/23043.png"")","Thời trang Hiếm độc quyền của Tobirama Senju, 7 ngày . Sử dụng và trang bị cho Tobirama Senju, ngoại hình và ảnh đại diện tương ứng sẽ được mở khóa.",Công dụng: rút Trang Phục,item_data1.luac
23046,Vật phẩm Thời Trang,Ω9802,23046,23046.png,icons/item/23046.png,"=IMAGE(""icons/item/23046.png"")",Ω9803,Công dụng: rút Trang Phục,item_data1.luac
23047,Vật phẩm Thời Trang,Ω9800,23046,23046.png,icons/item/23046.png,"=IMAGE(""icons/item/23046.png"")",Ω9801,Công dụng: rút Trang Phục,item_data1.luac
23049,Vật phẩm Thời Trang,Ω9798,23049,23049.png,icons/item/23049.png,"=IMAGE(""icons/item/23049.png"")","Thời trang Hiếm độc quyền của Kisame Hoshigaki, vĩnh viễn . Sử dụng và trang bị cho Kisame Hoshigaki, ngoại hình và ảnh đại diện tương ứng sẽ được mở khóa.",Công dụng: rút Trang Phục,item_data1.luac
23050,Vật phẩm Thời Trang,Ω9796,23049,23049.png,icons/item/23049.png,"=IMAGE(""icons/item/23049.png"")","Thời trang Hiếm độc quyền của Kisame Hoshigaki, 7 ngày . Sử dụng và trang bị cho Kisame Hoshigaki, ngoại hình và ảnh đại diện tương ứng sẽ được mở khóa.",Công dụng: rút Trang Phục,item_data1.luac
23052,Vật phẩm Thời Trang,Ω9794,23052,23052.png,icons/item/23052.png,"=IMAGE(""icons/item/23052.png"")",Ω9795,Công dụng: rút Trang Phục,item_data1.luac
23053,Vật phẩm Thời Trang,Ω9792,23052,23052.png,icons/item/23052.png,"=IMAGE(""icons/item/23052.png"")",Collect 50 shards to trade for the skin: Sakura Haruno[Swimsuit]!,Công dụng: rút Trang Phục,item_data1.luac
23055,Vật phẩm Thời Trang,Ω9790,23055,23055.png,icons/item/23055.png,"=IMAGE(""icons/item/23055.png"")","Thời trang Hiếm độc quyền của Itachi: Hồi sức, vĩnh viễn . Sử dụng và trang bị cho Itachi: Hồi sức, ngoại hình và ảnh đại diện tương ứng sẽ được mở khóa.",Công dụng: rút Trang Phục,item_data1.luac
23056,Vật phẩm Thời Trang,Ω9788,23055,23055.png,icons/item/23055.png,"=IMAGE(""icons/item/23055.png"")","Thời trang Hiếm độc quyền của Itachi: Hồi sức, 7 ngày . Sử dụng và trang bị cho Itachi: Hồi sức, ngoại hình và ảnh đại diện tương ứng sẽ được mở khóa.",Công dụng: rút Trang Phục,item_data1.luac
23100,Vật phẩm Thời Trang,Neji [Rồng Party] (vĩnh viễn),24100,,,,"Thời trang Nejichuyên dụnghiếm có,hiệu lựcvĩnh viễn, sau khi sử dụng có thể mặc cho Neji và mở khóa cài đặt Avatar và hình ảnh tương ứng",Công dụng: rút Trang Phục,item_data1.luac
23101,Vật phẩm Thời Trang,Neji [Rồng Party] (7 ngày),24100,,,,"Thời trang Nejichuyên dụnghiếm có,hiệu lực7 ngày, sau khi sử dụng có thể mặc cho Neji và mở khóa cài đặt Avatar và hình ảnh tương ứng",Công dụng: rút Trang Phục,item_data1.luac
23102,语言_ite_1_td_48,Neji [Rồng Party] (mảnh vỡ),24101,,,,"Mảnh vỡ Skin Neji [Rồng Party], thu thập 50 mảnh có thể trao đổi Skin Neji [Rồng Party]!",Công dụng: Vật Phẩm Sự Kiện,item_data1.luac
23110,Vật phẩm Thời Trang,Koji Kashin: Sage Mode,23110,,,,"Koji Kashin Skin chuyên dụngphối hợpchuyên dụng,hiệu lựcvĩnh viễn, sau khi sử dụng có thể mang mặc cho Koji và mở khóa hình ảnh tương ứng",Công dụng: rút Trang Phục,item_data1.luac
23120,Vật phẩm Thời Trang,Madara: Võ sĩ diệt quỷ (vĩnh viễn),23120,,,,"Thời trang Madara: Sage Modehiếm có,chuyên dụng,hiệu lựcvĩnh viễn, sau khi sử dụng có thể mặc cho Madara: Sage Mode, và mở khóa cài đặt Avatar và hình ảnh tương ứng",Công dụng: rút Trang Phục,item_data1.luac
23121,Vật phẩm Thời Trang,Madara: Võ sĩ diệt quỷ (7 ngày),23120,,,,"Thời trang Madara: Sage Modehiếm có,chuyên dụng,hiệu lực7 ngày, sau khi sử dụng có thể mặc cho Madara: Sage Mode, và mở khóa cài đặt Avatar và hình ảnh tương ứng",Công dụng: rút Trang Phục,item_data1.luac
23122,语言_ite_1_td_48,Madara: Võ sĩ diệt quỷ (mảnh võ),23122,,,,"Mảnh vỡ Skin Madara: Võ sĩ diệt quỷ, thu thập 50 mảnh vỡ có thể trao đổi Skin Madara: Võ sĩ diệt quỷ!",Công dụng: Vật Phẩm Sự Kiện,item_data1.luac
24000,Ninja,Ninja làng Mưa,24500,24500.png,icons/item/24500.png,"=IMAGE(""icons/item/24500.png"")","Sao: 1 
 -- nhận được 1 Lửa tầm xa Leaf Ninja",,item_data6.dec.lua
24001,Vật phẩm Thời Trang,Kaguya [Night Goddess] (vĩnh viễn),24001,24001.png,icons/item/24001.png,"=IMAGE(""icons/item/24001.png"")","Exclusive Rare outfit for Kaguya, permanent. Use and equip it on Kaguya, corresponding appearance and avatar will be unlocked.",Công dụng: rút Trang Phục,item_data1.luac
24002,Vật phẩm Thời Trang,Kaguya [Night Goddess] (7 days),24001,24001.png,icons/item/24001.png,"=IMAGE(""icons/item/24001.png"")","Exclusive Rare outfit for Kaguya, 7 days. Use and equip it on Kaguya, corresponding appearance and avatar will be unlocked.",Công dụng: rút Trang Phục,item_data1.luac
24003,语言_ite_1_td_48,Kaguya [Night Goddess] (shards),24002,24002.png,icons/item/24002.png,"=IMAGE(""icons/item/24002.png"")",Collect 50 shards to trade for the skin: Kaguya [Night Goddess]!,Công dụng: Vật Phẩm Sự Kiện,item_data1.luac
24050,Vật phẩm Thời Trang,Sakura [The Rambles of Spring](PERM),24050,24050.png,icons/item/24050.png,"=IMAGE(""icons/item/24050.png"")","Exclusive Rare outfit for Sakura Haruno, permanent . Use and equip it on Sakura Haruno, corresponding appearance and avatar will be unlocked.",Công dụng: rút Trang Phục,item_data1.luac
24051,Vật phẩm Thời Trang,Sakura [The Rambles of Spring](7 days),24050,24050.png,icons/item/24050.png,"=IMAGE(""icons/item/24050.png"")","Exclusive Rare outfit for Sakura Haruno, 7 days . Use and equip it on Sakura Haruno, corresponding appearance and avatar will be unlocked.",Công dụng: rút Trang Phục,item_data1.luac
24052,语言_ite_1_td_48,Sakura [The Rambles of Spring](shards),24052,24052.png,icons/item/24052.png,"=IMAGE(""icons/item/24052.png"")",Collect 50 shards to trade for the skin: Sakura [The Rambles of Spring]!,Công dụng: Vật Phẩm Sự Kiện,item_data1.luac
24060,Vật phẩm Thời Trang,Sasuke [The Rambles of Spring](PERM),24060,24060.png,icons/item/24060.png,"=IMAGE(""icons/item/24060.png"")","Exclusive Rare outfit for Sasuke: Indra, permanent . Use and equip it on Sasuke: Indra, corresponding appearance and avatar will be unlocked.",Công dụng: rút Trang Phục,item_data1.luac
24061,Vật phẩm Thời Trang,Sasuke [The Rambles of Spring](7 days),24060,24060.png,icons/item/24060.png,"=IMAGE(""icons/item/24060.png"")","Exclusive Rare outfit for Sasuke: Indra, 7 days . Use and equip it on Sasuke: Indra, corresponding appearance and avatar will be unlocked.",Công dụng: rút Trang Phục,item_data1.luac
24062,语言_ite_1_td_48,Sasuke [The Rambles of Spring](shards),24062,24062.png,icons/item/24062.png,"=IMAGE(""icons/item/24062.png"")",Collect 50 shards to trade for the skin: Sasuke [The Rambles of Spring]!,Công dụng: Vật Phẩm Sự Kiện,item_data1.luac
24070,Vật phẩm Thời Trang,Naruto [Sexy Jutsu] (PERM),24070,24070.png,icons/item/24070.png,"=IMAGE(""icons/item/24070.png"")","Trang phục Naruto: Tiên Nhân hiếm có chuyên dụng, có hiệu lực vĩnh viễn, sau khi sử dụng thể mặc cho Naruto: Tiên Nhân, mở khóa cài đặt hình ảnh và hình đại diện tương ứng",Công dụng: rút Trang Phục,item_data1.luac
24071,Vật phẩm Thời Trang,Naruto [Sexy Jutsu] (7 days),24070,24070.png,icons/item/24070.png,"=IMAGE(""icons/item/24070.png"")","Trang phục Naruto: Tiên Nhân hiếm cóchuyên dụng, có hiệu lực 7 ngày, sau khi sử dụng thể mặc cho Naruto: Tiên Nhân, mở khóa cài đặt hình ảnh và hình đại diện tương ứng",Công dụng: rút Trang Phục,item_data1.luac
24072,语言_ite_1_td_48,Naruto [Sexy Jutsu] (shards),24072,,,,Thu thập 50 mảnh để đổi lấy skin: Naruto [Sexy Jutsu]!,Công dụng: Vật Phẩm Sự Kiện,item_data1.luac
24080,Vật phẩm Thời Trang,Pain: Hiệp khách bãi biển (vĩnh viễn),24080,24080.png,icons/item/24080.png,"=IMAGE(""icons/item/24080.png"")",语言_ite_1_d_24080,Công dụng: rút Trang Phục,item_data1.luac
24081,Vật phẩm Thời Trang,Pain: Hiệp khách bãi biển (7 ngày),24080,24080.png,icons/item/24080.png,"=IMAGE(""icons/item/24080.png"")",语言_ite_1_d_24081,Công dụng: rút Trang Phục,item_data1.luac
24082,语言_ite_1_td_48,Pain: Hiệp khách bãi biển (mảnh vỡ),24082,24082.png,icons/item/24082.png,"=IMAGE(""icons/item/24082.png"")",语言_ite_1_d_24082,Công dụng: Vật Phẩm Sự Kiện,item_data1.luac
24090,Vật phẩm Thời Trang,Naruto [Cyber Ranger] (vĩnh viễn),24090,24090.png,icons/item/24090.png,"=IMAGE(""icons/item/24090.png"")","Thời trangNaruto: Cửu Vĩ hiếm cóchuyên dụng,hiệu lực vĩnh viễn, sau khi sử dụng có thể mặc cho Naruto: Cửu Vĩ, mở khóa cài đặt hình tượng và Avatar tương ứng",Công dụng: rút Trang Phục,item_data1.luac
24091,Vật phẩm Thời Trang,Naruto [Cyber Ranger] (7 ngày),24090,24090.png,icons/item/24090.png,"=IMAGE(""icons/item/24090.png"")","Thời trangNaruto: Cửu Vĩ hiếm cóchuyên dụng,hiệu lực 7 ngày, sau khi sử dụng có thể mặc cho Naruto: Cửu Vĩ, mở khóa cài đặt hình tượng và Avatar tương ứng",Công dụng: rút Trang Phục,item_data1.luac
24092,语言_ite_1_td_48,Naruto [Cyber Ranger] (mảnh vỡ),24092,,,,"Mảnh vỡ Skin Naruto [Cyber Ranger], thu thập 50 mảnh có thể đổi Skin Naruto [Cyber Ranger]",Công dụng: Vật Phẩm Sự Kiện,item_data1.luac
24100,Ninja,Tayuya,24600,24600.png,icons/item/24600.png,"=IMAGE(""icons/item/24600.png"")","Sao: 2 
 -- nhận được 2 Nước tầm xa Tayuya",,item_data6.dec.lua
24101,Ninja,Võ sĩ Thiết quốc,24601,24601.png,icons/item/24601.png,"=IMAGE(""icons/item/24601.png"")","Sao: 2 
 -- nhận được 2 Nước cận chiến Võ sĩ Thiết quốc",,item_data6.dec.lua
24200,Ninja,Kushimaru Kuriarare,24700,24700.png,icons/item/24700.png,"=IMAGE(""icons/item/24700.png"")","Sao: 3 
 -- nhận được 3 Nước tầm xa Kushimaru Kuriarare",,item_data6.dec.lua
24201,Ninja,Ameyuri Ringo,24701,24701.png,icons/item/24701.png,"=IMAGE(""icons/item/24701.png"")","Sao: 3 
 -- nhận được 3 Nước tầm xa Ameyuri Ringo",,item_data6.dec.lua
24202,Ninja,Jinin Akebino,24702,24702.png,icons/item/24702.png,"=IMAGE(""icons/item/24702.png"")","Sao: 3 
 -- nhận được 3 Nước đỡ đòn Jinin Akebino",,item_data6.dec.lua
24203,Ninja,Jinpachi Munashi,24703,24703.png,icons/item/24703.png,"=IMAGE(""icons/item/24703.png"")","Sao: 3 
 -- nhận được 3 Nước tầm xa Jinpachi Munashi",,item_data6.dec.lua
24204,Ninja,Fuguki,24704,24704.png,icons/item/24704.png,"=IMAGE(""icons/item/24704.png"")","Sao: 3 
 -- nhận được 3 Nước cận chiến Fuguki",,item_data6.dec.lua
24300,Ninja,Neji Hyuga: Niên Thiếu,24800,24800.png,icons/item/24800.png,"=IMAGE(""icons/item/24800.png"")","Sao: 4 
 -- nhận được 4 Nước đỡ đòn Neji Hyuga: Niên Thiếu",,item_data6.dec.lua
24301,Ninja,Hinata Hyuga: Niên Thiếu,24801,24801.png,icons/item/24801.png,"=IMAGE(""icons/item/24801.png"")","Sao: 4 
 -- nhận được 4 Nước hỗ trợ Hinata Hyuga: Niên Thiếu",,item_data6.dec.lua
24302,Ninja,Haku,24802,24802.png,icons/item/24802.png,"=IMAGE(""icons/item/24802.png"")","Sao: 4 
 -- nhận được 4 Nước tầm xa Haku",,item_data6.dec.lua
24303,Ninja,Mangetsu Hozuki,24803,24803.png,icons/item/24803.png,"=IMAGE(""icons/item/24803.png"")","Sao: 4 
 -- nhận được 4 Nước tầm xa Mangetsu Hozuki",,item_data6.dec.lua
24304,Ninja,Sakura Haruno: Niên Thiếu,24804,24804.png,icons/item/24804.png,"=IMAGE(""icons/item/24804.png"")","Sao: 4 
 -- nhận được 4 Nước hỗ trợ Sakura: Niên Thiếu",,item_data6.dec.lua
24310,Ninja,5 sao Neji Hyuga: Niên Thiếu,24800,24800.png,icons/item/24800.png,"=IMAGE(""icons/item/24800.png"")","Sao: 5 
 -- nhận được 5 Nước đỡ đòn Neji Hyuga: Niên Thiếu",,item_data6.dec.lua
24312,Ninja,5 sao Haku,24802,24802.png,icons/item/24802.png,"=IMAGE(""icons/item/24802.png"")","Sao: 5 
 -- nhận được 5 Nước tầm xa Haku",,item_data6.dec.lua
24314,Ninja,5 sao Sakura: Niên Thiếu,24804,24804.png,icons/item/24804.png,"=IMAGE(""icons/item/24804.png"")","Sao: 5 
 -- nhận được 5 Nước hỗ trợ Sakura: Niên Thiếu",,item_data6.dec.lua
24400,Ninja,Gengetsu Hozuki,24900,24900.png,icons/item/24900.png,"=IMAGE(""icons/item/24900.png"")","Sao: 5 
 -- nhận được 5 Nước hỗ trợ Gengetsu Hozuki",,item_data6.dec.lua
24401,Ninja,Tobirama Senju,24901,24901.png,icons/item/24901.png,"=IMAGE(""icons/item/24901.png"")","Sao: 5 
 -- nhận được 5 Nước tầm xa Tobirama Senju",,item_data6.dec.lua
24402,Ninja,Yagura,24902,24902.png,icons/item/24902.png,"=IMAGE(""icons/item/24902.png"")","Sao: 5 
 -- nhận được 5 Nước tầm xa Yagura",,item_data6.dec.lua
24403,Ninja,Zabuza Momochi,24903,24903.png,icons/item/24903.png,"=IMAGE(""icons/item/24903.png"")","Sao: 5 
 -- nhận được 5 Nước đỡ đòn Zabuza Momochi",,item_data6.dec.lua
24404,Ninja,Mei Terumi,24904,24904.png,icons/item/24904.png,"=IMAGE(""icons/item/24904.png"")","Sao: 5 
 -- nhận được 5 Nước cận chiến Mei Terumi",,item_data6.dec.lua
24405,Ninja,Zetsu,24905,24905.png,icons/item/24905.png,"=IMAGE(""icons/item/24905.png"")","Sao: 5 
 -- nhận được 5 Nước hỗ trợ Zetsu",,item_data6.dec.lua
24406,Ninja,Hanzo,24906,24906.png,icons/item/24906.png,"=IMAGE(""icons/item/24906.png"")","Sao: 5 
 -- nhận được 5 Nước tầm xa Hanzo",,item_data6.dec.lua
24407,Ninja,Suigetsu Hozuki,24907,24907.png,icons/item/24907.png,"=IMAGE(""icons/item/24907.png"")","Sao: 5 
 -- nhận được 5 Nước hỗ trợ Suigetsu Hozuki",,item_data6.dec.lua
24408,Ninja,Yamato,24908,24908.png,icons/item/24908.png,"=IMAGE(""icons/item/24908.png"")","Sao: 5 
 -- nhận được 5 Nước đỡ đòn Yamato",,item_data6.dec.lua
24409,Ninja,Hashirama Senju,24909,24909.png,icons/item/24909.png,"=IMAGE(""icons/item/24909.png"")","Sao: 5 
 -- nhận được 5 Nước tầm xa Hashirama Senju",,item_data6.dec.lua
24410,Ninja,Sakura Haruno,24910,24910.png,icons/item/24910.png,"=IMAGE(""icons/item/24910.png"")","Sao: 5 
 -- nhận được 5 Nước hỗ trợ Sakura Haruno",,item_data6.dec.lua
24411,Ninja,Kisame Hoshigaki,24911,24911.png,icons/item/24911.png,"=IMAGE(""icons/item/24911.png"")","Sao: 5 
 -- nhận được 5 Nước Kisame Hoshigaki",,item_data6.dec.lua
24412,Ninja,Shikamaru Nara,24912,24912.png,icons/item/24912.png,"=IMAGE(""icons/item/24912.png"")","Cấp sao: 5 
 -- nhận được 5 Nước Shikamaru Nara",,item_data6.dec.lua
24413,Ninja,Kisame :Samehada,24913,24913.png,icons/item/24913.png,"=IMAGE(""icons/item/24913.png"")","Câp sao:5
——có thể nhận được Ninja đỡ đòn Kisame :Samehada hợp thể hệ thủy 5 sao",,item_data6.dec.lua
24414,Ninja,Mei: 5th Mizukage,24914,24914.png,icons/item/24914.png,"=IMAGE(""icons/item/24914.png"")","Câp sao:5
——có thể nhận được Ninja tầm xa Mei: 5th Mizukage hệ thủy 5 sao",,item_data6.dec.lua
24415,Ninja,Kawaki,24915,,,,"Cấp sao:5
——Có thể nhận Ninja đánh xa hệ thủy 5 sao Kawaki",,item_data6.dec.lua
24417,Ninja,Kushina: Kurama phụ thuộc ,24917,24917.png,icons/item/24917.png,"=IMAGE(""icons/item/24917.png"")","Cấp sao:5
——Có thể nhận Ninja đánh xa hệ thủy 5 sao Kushina: Kurama phụ thuộc",,item_data6.dec.lua
24500,Mảnh Ninja,Mảnh Ninja làng Mưa,24500,24500.png,icons/item/24500.png,"=IMAGE(""icons/item/24500.png"")",Một mảnh vỡ có chứa bản thể của Rain Ninja.. Chế tạo 5 mảnh để nhận Ninja 1: Rain Ninja,Công dụng: chế tạo ninja,item_data6.dec.lua
24600,Mảnh Ninja,Mảnh Tayuya,24600,24600.png,icons/item/24600.png,"=IMAGE(""icons/item/24600.png"")",Một mảnh vỡ chứa Chakra của Tayuya. Chế tạo 10 mảnh để nhận Ninja 2: Tayuya,Công dụng: chế tạo ninja,item_data6.dec.lua
24601,Mảnh Ninja,Mãnh võ sĩ Thiết quốc,24601,24601.png,icons/item/24601.png,"=IMAGE(""icons/item/24601.png"")",Một mảnh vỡ chứa Chakra của Võ sĩ Thiết quốc. Chế tạo 10 mảnh để nhận Ninja 2: Võ sĩ Thiết quốc,Công dụng: chế tạo ninja,item_data6.dec.lua
24700,Mảnh Ninja,Mảnh Kushimaru Kuriarare,24700,24700.png,icons/item/24700.png,"=IMAGE(""icons/item/24700.png"")",Một mảnh vỡ chứa Chakra của Kushimaru Kuriarare. Chế tạo 20 mảnh để nhận Ninja 3: Kushimaru Kuriarare,Công dụng: chế tạo ninja,item_data6.dec.lua
24701,Mảnh Ninja,Mảnh Ameyuri Ringo,24701,24701.png,icons/item/24701.png,"=IMAGE(""icons/item/24701.png"")",Một mảnh vỡ chứa Chakra của Ameyuri Ringo. Chế tạo 20 mảnh để nhận Ninja 3: Ameyuri Ringo,Công dụng: chế tạo ninja,item_data6.dec.lua
24702,Mảnh Ninja,Mảnh Jinin Akebino,24702,24702.png,icons/item/24702.png,"=IMAGE(""icons/item/24702.png"")",Một mảnh vỡ chứa Chakra của Jinin Akebino. Chế tạo 20 mảnh để nhận Ninja 3: Jinin Akebino,Công dụng: chế tạo ninja,item_data6.dec.lua
24703,Mảnh Ninja,Mảnh Jinpachi Munashi,24703,24703.png,icons/item/24703.png,"=IMAGE(""icons/item/24703.png"")",Một mảnh vỡ chứa Chakra của Jinpachi Munashi . Chế tạo 20 mảnh để nhận Ninja 3: Jinpachi Munashi,Công dụng: chế tạo ninja,item_data6.dec.lua
24704,Mảnh Ninja,Mảnh Fuguki,24704,24704.png,icons/item/24704.png,"=IMAGE(""icons/item/24704.png"")",Một mảnh vỡ chứa Chakra của the Fuguki. Chế tạo 20 mảnh để nhận Ninja 3: Fuguki,Công dụng: chế tạo ninja,item_data6.dec.lua
